0.0, 0.0
0.005, 3.0E-5
0.01, 4.7E-4
0.015, 0.00223
0.02, 0.00702
0.025, 0.01793
0.030000000000000002, 0.03562
0.035, 0.06599
0.04, 0.10719
0.045, 0.16504
0.049999999999999996, 0.23842
0.05499999999999999, 0.32046
0.05999999999999999, 0.41294
0.06499999999999999, 0.51308
0.06999999999999999, 0.60983
0.075, 0.69716
0.08, 0.77877
0.085, 0.84433
0.09000000000000001, 0.89467
0.09500000000000001, 0.93264
